Select,+,Result #,X,1,2,3,4,5,Document ID,Date Published,Family ID,Pages,Title,CPCI,CPCA,Inventor,Assignee,Application Number,Filing Date,Primary Examiner,Assistant Examiner,OR,XREF,Applicant Name,Notes,Notes/Tagged,Relevancy,C
checked,,67,,,,,,,US 20260016830 A1,2026-01-15,98177099,55,OBSTRUCTION AND REMOTE ATTRIBUTE MONITORING DURING AN AGRICULTURAL OPERATION,"G01C21/20;G05D1/617;G05D1/622;G05D1/689","G05D2105/15;G05D2105/80;G05D2107/21;G05D2107/95;G05D2109/254","CLARK; Scott N. et al.",,18/767662,2024-07-09,,,1/1,,Deere & Company,,,20.31387,
checked,,68,,,,,,,US 20260016827 A1,2026-01-15,98177208,55,REMOTE ATTRIBUTE MONITORING DURING AN AGRICULTURAL OPERATION BASED ON OBSTRUCTION,"A01D41/127;G05D1/249;G05D1/622;G05D1/689","G05D2105/15;G05D2105/80;G05D2107/21;G05D2107/95;G05D2109/254","CLARK; Scott N. et al.",,18/767674,2024-07-09,,,1/1,,Deere & Company,,,18.361368,
checked,,69,,,,,,,US 20260013429 A1,2026-01-15,98177261,55,REMOTE ATTRIBUTE MONITORING DURING AN AGRICULTURAL OPERATION BASED ON PRIORITY,"A01D41/127;G05D1/689","G05D2105/80;G05D2105/87;G05D2107/21;G05D2107/95;G05D2109/254","CLARK; Scott N. et al.",,18/767650,2024-07-09,,,1/1,,Deere & Company,,,21.542284,
checked,,70,,,,,,,US 20260017729 A1,2026-01-15,98388699,37,SYSTEMS AND METHODS FOR HARVEST READINESS MONITORING AND CONTROL,"G06Q50/02;B64U20/80","B64U2101/30;B64U2101/40;B64U2201/20","BOMLENY; Duane M. et al.",,18/767699,2024-07-09,,,1/1,,Deere & Company,,,20.865932,
checked,,71,,,,,,,US 20260011173 A1,2026-01-08,98317748,8,SYSTEM AND METHOD FOR AUTOMATED MAINTENANCE AND OPTIMIZATION OF SWIMMING POOLS,"G06V40/103;E04H4/1209;E04H4/1281;G06V10/70",,"Huguet; Anton GomÃ et al.",Nuvis Technologies Inc.,19/034849,2025-01-23,,,1/1,,Nuvis Technologies Inc.,,,40.680798,
checked,,72,,,,,,,US 20260011460 A1,2026-01-08,98370721,10,SYSTEMS AND METHODS FOR DECAY HEAT REMOVAL FROM AN EXTERIOR OF A NUCLEAR REACTOR,"G21C15/12;G21C15/18;G21C15/243;G21C15/28",Y02E30/30,"Bass; Derek et al.",,18/765261,2024-07-06,,,1/1,,GE-Hitachi Nuclear Energy Americas LLC,,,9.573512,
checked,,73,,,,,,,US 20260001564 A1,2026-01-01,92729903,13,Ecological Driving Oriented to Complex Traffic Scenarios for Connected Energy Vehicles,"B60W50/0098;G08G1/0145;B60W20/15;B60W40/107;G08G1/08;G08G1/081;G08G1/167","B60K28/00;B60W2050/0028;B60W2520/10;B60W2520/105;B60W2552/10;B60W2554/4041;B60W2554/4042;B60W2554/802;B60W2555/60","Hu; Xiaosong et al.",,19/184147,2025-04-21,,,1/1,,Chongqing University,,,13.824043,
checked,,74,,,,,,,US 20260005644 A1,2026-01-01,98222896,37,FULLY AUTOMATED FACTORY FOR SOLAR PLANT,"F24S30/425;H02S20/32;H02S30/10","F24S25/00;F24S2025/014","Hansel; Adam et al.","Terabase Energy, Inc.",18/757407,2024-06-27,,,1/1,,"Terabase Energy, Inc.",,,11.121491,
checked,,75,,,,,,,US 20250390623 A1,2025-12-25,96884374,15,IOT LARGE MODEL SYSTEMS AND METHODS FOR MONITORING SMART CITY BUILDING DEFORMATION,G06F30/13,,"SHAO; Hanshu et al.","CHENGDU QINCHUAN IOT TECHNOLOGY CO., LTD.",19/315473,2025-08-29,,,1/1,,"CHENGDU QINCHUAN IOT TECHNOLOGY CO., LTD.",,,18.34191,
checked,,76,,,,,,,US 20250371689 A1,2025-12-04,97872058,9,SYSTEM FOR EXECUTING SAFETY INSPECTION AND MAINTENANCE OF OUTDOOR BILLBOARD BY USING DRONE,"G06T7/0002;G06V20/17;B64C39/024;B64U50/37;B64U80/25;G01R31/40;G05D1/661;G05D1/689;G06T7/20;G06V20/176;G06V20/63;G06V30/133","B64U2101/26;B64U2101/30;B64U2101/31;B64U2201/10;B64U2201/202;G05D2105/89;G05D2107/00;G05D2107/17;G05D2109/254;G06T2207/10032;G06T2207/10048;G06T2207/20081;G06T2207/30242","KIM; Byung Chul",,18/675248,2024-05-28,,,1/1,,"KIM; Byung Chul",,,34.763107,
checked,2,77,,,,,,,US 12488622 B2,2025-12-02,52705468,109,Computer vision system,"G06V40/20;G06V20/52",,"Tusch; Michael",UNIFAI HOLDINGS LIMITED,18/394266,2023-12-22,"Gilliard; Delomia L",,1/1,,UNIFAI HOLDINGS LIMITED,,,65.36335,
checked,,78,,,,,,,US 12494086 B2,2025-12-09,52705468,109,Computer vision system,"G06V40/20;G06V20/52",,"Tusch; Michael",UNIFAI HOLDINGS LIMITED,18/394134,2023-12-22,"Gilliard; Delomia L",,1/1,,UNIFAI HOLDINGS LIMITED,,,68.85092,
checked,,79,,,,,,,US 12518567 B2,2026-01-06,52705468,110,Computer vision system,"G06V40/20;G06V20/52",,"Tusch; Michael",UNIFAI HOLDINGS LIMITED,18/394081,2023-12-22,"Gilliard; Delomia L",,1/1,,UNIFAI HOLDINGS LIMITED,,,67.08703,
checked,,80,,,,,,,US 12485330 B1,2025-12-02,97879517,15,Ball launching net post system,"A63B61/02;A63B69/40;A63B69/406;A63B71/0622;A63B71/0669","A63B2071/0683;A63B2102/02;A63B2102/08;A63B2220/75;A63B2220/76;A63B2220/80;A63B2220/833;A63B2225/093;A63B2225/20;A63B2225/64;A63B2225/74","Estupiña Blasco; Sergi Andreu",,19/270320,2025-07-15,"Baldori; Joseph B",,1/1,,"Estupiña Blasco; Sergi Andreu",,,8.928435,
checked,,81,,,,,,,US 20250365210 A1,2025-11-27,97754936,26,ADJUSTING NETWORK PARAMETERS USING MACHINE LEARNING,"H04L41/16;G06N20/00;H04L43/0829;H04W24/08;H04W28/0908",,"Tyagi; Vineet",,18/672704,2024-05-23,,,1/1,,DISH Wireless L.L.C.,,,31.184254,
checked,,82,,,,,,,US 12479606 B1,2025-11-25,97797219,36,Indoor aerial vehicles with advanced safety features,"B64D47/02;B64U10/13;B64U10/14;B64U20/70;B64U20/87;B64U30/20;B64U30/299;B64U50/10;B64U50/19;B64U60/50","B64U2101/30;B64U2101/70","England; Matthew J. et al.","Amazon Technologies, Inc.",18/193494,2023-03-30,"Michener; Joshua J","Zohoor; Colin",1/1,,"Amazon Technologies, Inc.",,,10.679997,
checked,,83,,,,,,,US 12480275 B1,2025-11-25,97797298,20,Automated rising concrete tracking device,"E02D33/00;G01B3/12;G01L1/22;G01L5/106","E02D2250/0023;E02D2300/002;E02D2600/10;E02D27/12","Mee; Tristen Edward et al.",University of South Florida,17/983990,2022-11-09,"Dunlap; Jonathan M",,1/1,,University of South Florida,,,19.189127,
checked,,84,,,,,,,US 20250356324 A1,2025-11-20,93016849,89,BUILDING MANAGEMENT SYSTEM WITH GENERATIVE AI-BASED AUTOMATED BUILDING EQUIPMENT DATA GENERATION AND STANDARDIZATION,"G06F40/103;G06Q10/20;G06F40/186;G06F40/56;G06Q50/163",,"Brown; Julie J. et al.",,19/288598,2025-08-01,,,1/1,,Tyco Fire & Security GmbH,,,22.996387,
checked,,85,,,,,,,US 20250356438 A1,2025-11-20,97679074,12,POWER GRID INTELLIGENCE: AI PLATFORM FOR INFRASTRUCTURE INSPECTION AND LOCALIZATION,"G06Q50/06;G01S19/14;G06T7/0002",G06T2207/30184,"JIANG; Zhuocheng et al.","NEC Laboratories America, Inc.",19/204978,2025-05-12,,,1/1,,"NEC Laboratories America, Inc.",,,27.509289,
checked,,86,,,,,,,US 20250348300 A1,2025-11-13,97601061,7,SYSTEM AND METHOD FOR AI-ASSISTED MONITORING AND VALIDATION FOR NETWORK UPGRADES,G06F8/65,,"Bhagavathiperumal; Chidambaram et al.","Aviz Networks, Inc.",18/658836,2024-05-08,,,1/1,,"Aviz Networks, Inc.",,,11.882538,
checked,,87,,,,,,,US 20250349022 A1,2025-11-13,97601415,24,AUTOMATED MONITORING OF VOLUMETRIC PROPERTIES OF WORK PILE MOUNDS,"G01B11/22;G06T7/62;G01C21/16;G01S17/89;G01S17/931;G06T17/05","G01C21/1652;G06T2207/10028;G06T2207/20021;G06T2207/30181;G06T2207/30261","Akhlaghi Esfahany; Siamak et al.",,19/199596,2025-05-06,,,1/1,,Correct-AI Inc.,,,19.408623,
checked,,88,,,,,,,US 20250348562 A1,2025-11-13,97601461,48,"Omnipotent Symbolic Execution Kernel for Treaty-Governed Autonomy, Consent Infrastructure, and AGI Identity Sovereignty",G06F21/121,,"Odeh; Samuel",,19/274634,2025-07-20,,,1/1,,"Odeh; Samuel",,,18.183172,
checked,,89,,,,,,,US 20250346364 A1,2025-11-13,97602024,55,Systems and Methods for Site Monitoring with a Drone,"F21V23/02;B64D47/04;B64U10/60;F21V14/003","B64U2201/102;B64U2101/30;B64U2201/202;F21Y2115/10;B64U2101/00;B64D2203/00","Schumann; Robert et al.",,19/273493,2025-07-18,,,1/1,,Blue Vigil LLC,,,21.04098,
checked,1,90,,,,,,,US 12469004 B1,2025-11-11,97602858,20,Systems and methods of supply chain intelligence constructed on semantic supply chain model,"G06N20/00;G06Q10/087",,"Mehta; Rubesh et al.","Blue Yonder Group, Inc.",18/126153,2023-03-24,"Masud; Rokib",,1/1,,"Blue Yonder Group, Inc.",,,28.206854,
checked,,91,,,,,,,US 20260065222 A1,2026-03-05,97602858,20,Systems and Methods of Supply Chain Intelligence Constructed on Semantic Supply Chain Model,"G06N20/00;G06Q10/087",,"Mehta; Rubesh et al.",,19/380052,2025-11-05,,,1/1,,"Blue Yonder Group, Inc.",,,28.66715,
checked,,92,,,,,,,US 20250341290 A1,2025-11-06,84732917,16,METHOD AND INTERNET OF THINGS SYSTEM FOR DETERMINING INSPECTION ROUTE BASED ON SMART GAS PIPELINE NETWORK SAFETY,"F17D5/005;G06Q50/06;G06N20/00;G06Q10/063;G06Q10/20","F17D5/00;G05B15/00;G06N3/0464","SHAO; Zehua et al.","CHENGDU QINCHUAN IOT TECHNOLOGY CO., LTD.",19/273119,2025-07-17,,,1/1,,"CHENGDU QINCHUAN IOT TECHNOLOGY CO., LTD.",,,21.891815,
checked,,93,,,,,,,US 20250342412 A1,2025-11-06,97524592,16,"USE OF RFID TECHNOLOGY, IOT AND DIGITAL TWIN TO TRACK PRODUCTION, PRODUCTIVITY, SAFETY AND QUALITY METRICS ON LARGE SOLAR PROJECTS","G06Q10/0631;G06Q50/08",,"Campbell; Matthew Paul et al.","Terabase Energy, Inc.",18/655978,2024-05-06,,,1/1,,"Terabase Energy, Inc.",,,29.094988,
checked,,94,,,,,,,US 20250334978 A1,2025-10-30,88418616,16,MANAGEMENT ASSISTANCE SYSTEM FOR BUILDING OR CIVIL ENGINEERING STRUCTURE,"G05D1/689;G06Q50/08;G05D1/2446","G05D2111/17;E04G23/00;E04G21/18;G05D2105/89;G05D2105/87;G05D2105/85;G05D2107/90;G05D2109/10","YAMASAKI; Fuminori",,18/867346,2023-05-22,,,1/1,,"IXS CO., LTD.",,,43.33705,
checked,,95,,,,,,,US 20250335423 A1,2025-10-30,91193572,38,METHOD AND SYSTEM FOR AUTOMATED DEPLOYMENT OF A COMPUTING INFRASTRUCTURE,"G06F16/2365;G06F16/27;G06F21/53;G06F21/57;G06F21/575;G06F21/6218;G06F21/78;G06F8/61;G06F9/4401;H04L41/0813;H04L41/0843;H04L41/0859;H04L41/5054;H04L67/34","H04L12/4641;H04L41/0886;H04L41/0894;H04L41/12;H04L41/40;H04L67/1095","DEGAT; Yann et al.",,19/193250,2025-04-29,,,1/1,,OVH,,,16.511112,
checked,,96,,,,,,,US 20250330556 A1,2025-10-23,97384245,6,Speed camera system mounted in a mobile restroom,"H04N7/18;H04N23/51",,"Patterson; Michael Lance",,18/643664,2024-04-23,,,1/1,,"Patterson; Michael Lance",,,12.872996,
checked,,97,,,,,,,US 12452363 B1,2025-10-21,97402587,24,Systems and methods for intelligent call management,H04M3/42102,,"Abburi; Madhusudhana Rao et al.",United Services Automobile Association (USAA),18/459528,2023-09-01,"Teshale; Akelaw",,1/1,,"UIPCO, LLC",,,26.681623,
checked,,98,,,,,,,US 20250314047 A1,2025-10-09,97104271,20,WORK MACHINE IMPLEMENT CONTROL FOR AUTONOMOUS SUBTERRANEAN SURVEYING AND MARKING APPLICATIONS,"E02F3/437;E02F9/261;E02F9/245;E02F9/262",,"Kenkel; Aaron R. et al.",,18/630332,2024-04-09,,,1/1,,Deere & Company,,,15.075903,
checked,,99,,,,,,,US 20250307487 A1,2025-10-02,97176087,64,AI-POWERED APPARATUS FOR CODE COMPLIANCE ANNOTATION AND REAL-TIME COLLABORATION IN DESIGN PLANS,"G06Q30/018;G06F30/12;G06F30/13;G06Q10/103",,"Murphy; Patrick E et al.","CodeComply.Ai, Corp.",19/094719,2025-03-28,,,1/1,,"CodeComply.Ai, Corp.",,,18.937073,
checked,,100,,,,,,,US 20250297914 A1,2025-09-25,97106676,14,METHOD AND SYSTEM FOR BUILDING CLOSED-RANGE INSPECTION,"G06T7/0004;G01M5/0033;G01M5/0091;B64D47/08;G01M5/0066;B64C39/024","G06T2207/20081;B64U2101/30;G06T2207/20084","Ang; Ai Kiar et al.",,18/610874,2024-03-20,,,1/1,,INTERNATIONAL BUSINESS MACHINES CORPORATION,,,28.589588,
checked,,101,,,,,,,US 20250292342 A1,2025-09-18,97029098,3,Autonomous Real Estate Investment and Development Platform with Integrated Risk Management and Insurance Framework,"G06Q50/163;G06Q40/06;G06Q40/08;G06Q50/08;H04L9/50",,"Dor Lavi; Zohar",,19/047727,2025-02-07,,,1/1,,"Dor Lavi; Zohar",,,17.082802,
checked,,102,,,,,,,US 20250282400 A1,2025-09-11,93430327,15,SYSTEMS AND METHODS FOR MONITORING RAILWAY INFRASTRUCTURE,"B61L23/042;B61L23/048;G01S13/88;G01S17/89;G06N3/045;G06N3/08;G06N20/00;G06T7/0002","B61L2205/04;G01S13/9023;G06T2200/24;G06T2207/20081;G06T2207/30184","Wang; Zhongshuai",,18/936593,2024-11-04,,,1/1,,ApoSys Technologies Inc.,,,37.22251,
checked,,103,,,,,,,US 20250272914 A1,2025-08-28,1000008488071,19,"SYSTEM AND METHOD FOR SENSOR PLACEMENT, CONFIGURATION AND TRACKING","G06T17/00;G06F30/13;G06T15/205;G06T19/006;H04N7/183;H04N17/002;H04N23/66","G06F2111/18;G06T2210/04","Vanwyk; Mychail et al.",,19/062937,2025-02-25,,,1/1,,4Liberty,,,10.864587,
checked,,104,,,,,,,US 20250272641 A1,2025-08-28,88418672,8,PRIVACY PRESERVING SAFETY RISK DETECTION SYSTEM AND METHOD,"G06F21/6254;G06Q10/0635;G06Q50/265;G06T11/60;G06V10/70;G06V20/52;G06V40/10;G06V40/20;H04N5/272;H04N7/18",,"Muthiah; Annamalai et al.",,18/858304,2023-04-20,,,1/1,,"Muthiah; Annamalai,Dhaliwal; Amogh",,,40.17693,
checked,,105,,,,,,,US 20250269529 A1,2025-08-28,94869479,13,SYSTEM AND METHOD FOR AUTONOMOUS ROBOTIC INSPECTION IN SPACE,"B25J9/1676;B25J9/1666",,"Bondy; Michel et al.",,19/061606,2025-02-24,,,1/1,,"MacDonald, Dettwiler and Associates Inc.",,,27.478941,
checked,,106,,,,,,,US 20250266169 A1,2025-08-21,96738662,11,"MODEL BUILDING METHOD, AND MONITORING METHOD AND SYSTEM FOR ANIMAL HEALTH STATUS","G16H50/30;G16H50/20;G16B30/00;G16H10/60;G16B40/20;G16H50/50",,"CHOY; Chi Tung",,18/928047,2024-10-27,,,1/1,,Petcision Limited,,,18.10094,
checked,,107,,,,,,,US 20250264873 A1,2025-08-21,96739560,15,SYSTEM AND METHOD FOR BUILDING SYSTEM FAULT DETECTION AND POWER MANAGEMENT,"F24F11/38;G05B23/0283;G05B23/0264",,"JUSTIN; Karl H.",Energy Control Services LLC dba ECS Arizona,18/443291,2024-02-15,,,1/1,,Energy Control Services LLC dba ECS Arizona,,,26.355751,
checked,,108,,,,,,,US 20250258968 A1,2025-08-14,81851074,44,AUTOMATED MONITORING OF CONSTRUCTIONAL SITES,"G06F30/13;G06Q10/06",G06Q50/08,"MAZUR; Michal et al.",,18/866994,2023-05-19,,,1/1,,AI CLEARING INC.,,,34.72997,
checked,,109,,,,,,,US 20250251256 A1,2025-08-07,96586911,19,SYSTEMS AND METHODS FOR SCALABLE GEOSPATIAL DATA COLLECTION,"G01C21/3833;G06V10/82;G01C21/3815;G01C21/3841;G01C21/3848;G01C21/3852;G01S17/89;G06V10/26;G06V20/17;G06V20/194",,"Puttagunta; Sravan",,18/614463,2024-03-22,,,1/1,,"Puttagunta; Sravan,Augmented Reality Media Corp.",,,28.901869,
checked,,110,,,,,,,US 20250246882 A1,2025-07-31,96500388,15,INFRASTRUCTURE MONITORING AND INSPECTION,"B64U10/14;G01R31/085;H02G1/02","B64U2101/31;B64U2201/20","BUSH; Kyle et al.",,18/424045,2024-01-26,,,1/1,,Florida Power & Light Company,,,28.434813,
checked,,111,,,,,,,US 20250244741 A1,2025-07-31,96501303,6,Real-Time Collision Detection and Illuminated Guidance System Using Computer Vision,"G06V10/141;G08B21/02;G06V20/52;G06V40/20;G05B9/02;G05B19/4061;G08B5/36;G06V40/10",,"Kilb; Justin Daniel Albert",,18/423143,2024-01-25,,,1/1,,"Kilb; Justin Daniel Albert",,,58.067753,
checked,,112,,,,,,,US 20250224993 A1,2025-07-10,96263690,21,Methods For Building And Integrating A Machine Learning-Based Predictor To Provision The CPU Resource For Cloud Databases,"G06N20/00;G06F9/505;G06F9/5077;G06N5/01;G06F16/217",G06F2209/5019,"Kocberber; Onur et al.",,18/405296,2024-01-05,,,1/1,,Oracle International Corporation,,,46.160492,
checked,,113,,,,,,,US 20250225263 A1,2025-07-10,96263970,5,AI-VERS3-rolling data security methodology for continuous security control of artificial intelligence (AI) data,"G06F21/577;G06F21/6218",G06F2221/034,"Andrea; Betty Cumberland",,18/445730,2024-01-04,,,1/1,,"Andrea; Betty Cumberland",,,13.340496,
checked,,114,,,,,,,US 20250225250 A1,2025-07-10,96263983,27,MANAGING SECURITY FOR APPLICATION DEPLOYMENT,"G06F21/577;G06F8/60",,"Kaveri Poompatnam Chandrasekaran; Nitish Krishna et al.",GM Cruise Holdings LLC,18/404019,2024-01-04,,,1/1,,GM Cruise Holdings LLC,,,9.469712,
checked,1,115,,,,,,,US 12351059 B1,2025-07-08,96301003,21,Dynamic energy management for EV charging with real-time allocation using predictive control and coordination of facility energy demands including HVAC systems,"B60L53/63;B60L53/67;B60L53/68;B60L55/00;F24F11/63",B60L2250/16,"Li; Carter et al.",Swtch Energy Inc.,18/757723,2024-06-28,"Fantu; Yalkew",,1/1,,SWTCH Energy Inc.,,,10.945864,
checked,,116,,,,,,,US 20260001431 A1,2026-01-01,96301003,21,DYNAMIC ENERGY MANAGEMNT FOR EV CHARGING WITH REAL-TIME ALLOCATION USING PREDICTIVE CONTROL AND COORDINATION OF FACILITY ENERGY DEMANDS INCLUDING HVAC SYSTEMS,"B60L53/63;B60L53/67;B60L53/68;B60L55/00;F24F11/63",B60L2250/16,"LI; Carter et al.",,19/210092,2025-05-16,,,1/1,,SWTCH Energy Inc.,,,11.385934,
checked,,117,,,,,,,US 20250209571 A1,2025-06-26,96095394,44,RISK MONITORING SYSTEM WITH SYNTHETIC TRAINING IMAGE GENERATION AND BLENDING USING GENERATIVE ARTIFICIAL INTELLIGENCE,"G06V20/70;G06T11/00;G06V20/44;G06T5/50;G06T7/13;G06V10/82;G06V20/52","G06T2207/20084;G06T2207/20221","Kumar; Premanand et al.",,18/771622,2024-07-12,,,1/1,,Tyco Fire & Security GmbH,,,14.115677,
checked,,118,,,,,,,US 20250209627 A1,2025-06-26,96095398,25,DEVICE AND METHOD FOR NON-INVASIVE AND NON-CONTACT PHYSIOLOGICAL WELL BEING MONITORING AND VITAL SIGN ESTIMATION,"A61B5/327;A61B5/6895;G06T7/73;A61B5/1128;G06T7/0014;A61B5/6893;G06T7/0012;A61B5/0077;A61B5/7485;A61B5/7267;A61B5/743;A61B5/1102;A61B5/7275;A61B5/6898;G16H50/20;A61B5/746;A61B5/7278","G06T2207/20084;G06T2207/30004;A61B5/02416;G06T2207/10101;G06T2207/30201;A61B5/0022;G06T2207/10016;G06T2207/20081;G06T2207/30268;G06T2207/20076;A61B5/14532;A61B5/0066","Yeh; Pai-chang et al.",BRGX Technologies LLC,19/081519,2025-03-17,,,1/1,,BRGX Technologies LLC,,,57.302814,
checked,,119,,,,,,,US 20250200488 A1,2025-06-19,88021917,10,AUTOMATED HUMAN MOTION RECOGNITION WORKSITE AUDITING,"G06Q10/06395;G06V40/172;G06Q10/0631;G06Q10/0639;G06Q10/06398;G06Q10/1091;G06Q50/02;G06V10/761;G06V10/764;G06V20/52;G06V40/23",,"Smith; Craig Douglas et al.","Smith; Craig Douglas",18/847234,2023-03-14,,,1/1,,"Smith; Craig Douglas",,,45.848125,
checked,,120,,,,,,,US 20250196851 A1,2025-06-19,96023767,34,CONNECTED VEHICLE SAFETY CONDITION DETECTION,"B60W30/18154;B60W30/09;H04W4/46;B60W50/14;B60W30/0956","B60W2556/65;B60W2520/10;B60W2554/4041;B60W2554/802;B60W2555/60","KATKOORI; Srinivas et al.",,18/986578,2024-12-18,,,1/1,,UNIVERSITY OF SOUTH FLORIDA,,,14.625715,
checked,,121,,,,,,,US 20250187616 A1,2025-06-12,81306789,13,A METHOD FOR ASSISTING IN THE OPERATION OF A MALFUNCTIONING AUTONOMOUS VEHICLE,"G08G1/096725;G08G1/087;G08G1/0141;B60W60/00186;G08G1/096783;B60W50/029;B60W50/0205;B60W60/0015;G08G1/0112;G08G1/166;G08G1/0145","G08G1/164;B60W2556/65;B60W2720/10;B60W2720/106;B60W2050/0215;B60W2300/12","HAGVALL; Linus et al.",Volvo Autonomous Solutions AB,18/846514,2022-03-16,,,1/1,,Volvo Autonomous Solutions AB,,,16.058407,
checked,,122,,,,,,,US 20250182595 A1,2025-06-05,95851722,19,Evacuation System,"G08B7/066;G01C21/206;G08B5/36",,"Wong; Ho Yin et al.",,18/526306,2023-12-01,,,1/1,,Gabes Limited,,,15.625111,
checked,,123,,,,,,,US 20250170921 A1,2025-05-29,80623548,10,Electro Vehicle Charging Infrastructure,"B60L3/0023;B60L3/0046;B60L53/14;B60L53/305;B60L53/66;B60L53/68;G01R31/007;G01R31/3648;H02J7/42;H02J7/80","B60L2240/545;B60L2240/547;B60L2240/549;B60L2260/46;G01R31/389;G01R31/392;G01R31/52;H02J13/12;H02J2105/37;Y02T10/70;Y02T10/7072;Y02T90/12;Y02T90/167","Geelen; Ruud",Siemens Schweiz AG,18/842863,2023-02-14,,,1/1,,Siemens Schweiz AG,,,14.492107,
checked,1,124,,,,,,,US 20250164633 A1,2025-05-22,95716266,11,COMPLEX SCENE DEFORMATION MONITORING AND CLASSIFYING METHOD BASED ON INSAR AND DEEP LEARNING SELF-ATTENTION MODEL,G01S13/9023,,"MA; Peifeng et al.",,18/420836,2024-01-24,,,1/1,,"MA; Peifeng",,,25.54678,
checked,,125,,,,,,,US 12625255 B2,2026-05-12,95716266,11,Complex scene deformation monitoring and classifying method based on InSAR and deep learning self-attention model,G01S13/9023,,"Ma; Peifeng et al.","Peifeng; Ma",18/420836,2024-01-24,"Kelleher; William","Cross; Juliana",1/1,,"Ma; Peifeng",,,25.265816,
checked,,126,,,,,,,US 20250155960 A1,2025-05-15,95564649,8,METHOD FOR APPLYING LEARNING MODEL-BASED POWER SAVING MODEL IN INTELLIGENT BMC,"G06F1/206;G06F1/3296",,"AN; Jae Hoon et al.",Korea Electronics Technology Institute,18/897221,2024-09-26,,,1/1,,Korea Electronics Technology Institute,,,11.091711,
checked,,127,,,,,,,US 20250139581 A1,2025-05-01,93430724,15,PREDICT AND MANAGE IMPROVISATION IN CONSTRUCTION SITES FOR ENHANCING SAFETY RISK ASSESSMENT,"G06Q50/08;G06N20/00;G06Q10/06313;G06Q10/0635;G06Q10/103",,"Altakrouri; Bashar et al.",SAUDI ARABIAN OIL COMPANY,18/498726,2023-10-31,,,1/1,,SAUDI ARABIAN OIL COMPANY,,,32.31024,
checked,,128,,,,,,,US 20250136060 A1,2025-05-01,95485055,114,SERVERS AND SYSTEMS FOR AN INTELLIGENT ANTI-COLLISION VEHICLE WASH,"B60S3/04;G05B13/028;B60S3/004;G06T7/0002;G06T7/73",G06T2207/20081,"Fazio; Paul et al.",,18/928903,2024-10-28,,,1/1,,"SONNY'S ENTERPRISES, LLC",,,23.507286,
checked,,129,,,,,,,US 20250129552 A1,2025-04-24,81307822,12,ROAD WITH REINFORCED ROADSIDE,"E01C11/165;E01C3/00;E01C7/18;E01F15/0476",E01F15/0461,"Niederkofler; Hannes",RT STRATEC RT S.R.L,18/834768,2023-01-27,,,1/1,,RT STRATEC RT S.R.L,,,8.926817,
checked,,130,,,,,,,US 20250128101 A1,2025-04-24,95400439,38,SYSTEMS AND METHODS OF AUTOMATED SPRINKLER SYSTEM DIAGNOSTICS AND TESTING,"A62C37/50;G05B15/02;G05B23/0216;G05B23/0272","G05B2219/163;G05B2219/2614;G05B2219/2625","Nercessian; Jesse D. et al.",,18/919299,2024-10-17,,,1/1,,Tyco Fire & Security GmbH,,,10.501917,
checked,,131,,,,,,,US 20250124198 A1,2025-04-17,95340623,79,APPARATUS FOR MANAGING SMOKE RELATED ASPECTS OF A BUILDING DESIGN PLAN,"G06F30/27;G06F30/13;G06F30/12;G06F30/18",,"Foley; Matthew et al.","CodeComply.Ai, Corp.",18/999973,2024-12-23,,,1/1,,"CodeComply.Ai, Corp.",,,15.650701,
checked,,132,,,,,,,US 20250124373 A1,2025-04-17,95340720,24,WIRELESS INTELLIGENT SITE EVALUATION,"G06Q50/08;G06Q10/063114",,"Shanbari; Hamzah A.",,18/888818,2024-09-18,,,1/1,,Dysruptek LLC,,,35.51502,
checked,1,133,,,,,,,US 20250124787 A1,2025-04-17,95340895,28,TECHNIQUES FOR AUTONOMOUS VEHICLE ACCIDENT MITIGATION,"G08G1/0133;G08G1/096725;B60W60/001;G08G1/0112;G08G1/0116;G08G1/0129;G08G1/0145;G08G1/04;G08G1/096783;G08G1/166","B60W2556/50;B60W2720/10","Liu; Liu et al.","PlusAI, Inc.",18/912014,2024-10-10,,,1/1,,"PlusAI, Inc.",,,25.94835,
checked,,134,,,,,,,US 12511997 B2,2025-12-30,95340895,29,Techniques for autonomous vehicle accident mitigation,"G08G1/0133;G08G1/096725;B60W60/001;G08G1/0112;G08G1/0116;G08G1/0129;G08G1/0145;G08G1/04;G08G1/096783;G08G1/166","B60W2556/50;B60W2720/10","Liu; Liu et al.","PlusAI, Inc.",18/912014,2024-10-10,"Martinez Borrero; Luis A",,,,"PlusAI, Inc.",,,25.131401,
checked,,135,,,,,,,US 20250116535 A1,2025-04-10,88295831,17,EDDY CURRENT SENSOR INSPECTION WITH AI,"G01D5/20;G01S13/885;G01B7/12;G01V3/081;G01V3/165;G06N3/08",,"BERCHTOLD-BUSCHLE; Martin et al.",HEXAGON TECHNOLOGY CENTER GMBH,18/907589,2024-10-06,,,1/1,,HEXAGON TECHNOLOGY CENTER GMBH,,,22.15081,
checked,,136,,,,,,,US 20250117703 A1,2025-04-10,89429045,9,MONITORING AI INFRASTRUCTURE,"G06N3/063;G06N20/00",,"Arkin; Jed",,18/901862,2024-09-30,,,1/1,,"Arkin; Jed",,,26.5138,
